rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
452,Lucas NogueiraTOR,2017-2018,C,49,8.5,2.5,1,1.6,61.3,0.1,0.4,26.3,0.4,0.6,67.9,1.8,0.4,0.5,0.9,0.3,0,0,17.33
453,Ron BakerNY,2017-2018,G,29,13.3,2.4,0.7,2,33.9,0.4,1.1,33.3,0.7,0.9,76.9,1,1.6,0.9,0.2,0.6,0,0,9.26
454,Chris McCulloughWSH,2017-2018,F,19,4.7,2.4,0.9,2.2,42.9,0.1,0.4,12.5,0.5,0.7,64.3,1.3,0.2,0,0.3,0.1,0,0,15.87
455,Solomon HillNO,2017-2018,SF,12,15.6,2.4,0.9,3.4,26.8,0.3,1.8,19,0.3,0.5,50,3,1.8,0.6,0.1,0.8,0,0,4.79
456,Marcus PaigeCHA,2017-2018,G,5,5.6,2.4,0.8,2.8,28.6,0.4,1.6,25,0.4,0.4,100,0.8,0.6,0,0,0,0,0,9.13
457,Guerschon YabuseleBOS,2017-2018,F,33,7.1,2.4,0.8,1.8,42.6,0.4,1.1,32.4,0.5,0.7,68.2,1.6,0.5,0.1,0.2,0.4,0,0,12.37
458,Brice JohnsonLAC/MEM/DET,2017-2018,PF,18,5.4,2.4,1.1,2.3,47.6,0,0.1,0,0.2,0.3,60,1.7,0.1,0.5,0.3,0.3,0,0,18.25
459,Aaron BrooksMIN,2017-2018,G,32,5.9,2.3,0.9,2.2,40.6,0.3,1,35.5,0.3,0.3,72.7,0.5,0.6,0.2,0,0.3,0,0,9.85
460,Josh HuestisOKC,2017-2018,F,69,14.2,2.3,0.9,2.6,33,0.5,1.7,28.7,0.1,0.3,30,2.3,0.3,0.2,0.6,0.4,0,0,5.39
461,Brandon PaulSA,2017-2018,G,64,9,2.3,0.9,2,43.3,0.2,0.8,27.8,0.3,0.7,51.2,1.1,0.6,0.4,0.1,0.5,0,0,7.48
462,Lorenzo BrownTOR,2017-2018,G,14,9.9,2.3,1,2.4,41.2,0.1,0.9,16.7,0.1,0.1,100,1.1,0.9,0.4,0,0.2,0,0,8.21
462,Rashad VaughnNO/MIL/BKN/ORL,2017-2018,G,28,7.6,2.3,0.8,2,41.1,0.5,1.3,37.8,0.1,0.2,66.7,0.8,0.5,0.2,0.1,0.2,0,0,9.34
464,Caleb SwaniganPOR,2017-2018,F,27,7,2.3,0.9,2.2,40,0,0.3,12.5,0.4,0.7,66.7,2,0.5,0.2,0.1,0.7,0,0,7.49
465,John HollandCLE,2017-2018,G,24,7.3,2.3,0.7,2.5,28.8,0.5,1.5,30.6,0.4,0.5,69.2,1,0.2,0.3,0.1,0.3,0,0,5.93
466,Bruno CabocloSAC/TOR,2017-2018,F,12,8.9,2.2,0.8,2.6,29,0.3,1.4,17.6,0.4,0.5,83.3,1.8,0.3,0.3,0.3,0.3,0,0,7.43
467,Eric MorelandDET,2017-2018,C,67,12,2.1,1,1.8,54.1,0,0,0,0.2,0.4,37.9,4.1,1.2,0.5,0.8,0.6,2,0,13.99
468,Georgios PapagiannisPOR/SAC,2017-2018,C,17,7.2,2.1,1.1,2.5,42.9,0,0,0,0,0,0,2.2,0.5,0.2,0.4,0.5,0,0,12.27
469,Nick CollisonOKC,2017-2018,F,15,5,2.1,0.9,1.3,68.4,0,0,0,0.3,0.9,38.5,1.3,0.3,0,0,0.5,0,0,13.29
470,Luol DengLAL,2017-2018,F,1,13,2,1,2,50,0,0,0,0,0,0,0,1,1,0,1,0,0,5.54
470,Gordon HaywardBOS,2017-2018,SF,1,5,2,1,2,50,0,1,0,0,0,0,1,0,0,0,0,0,0,7.43
470,Jeremy EvansATL,2017-2018,F,1,5,2,1,1,100,0,0,0,0,0,0,1,0,0,0,1,0,0,10.5
470,Ryan ArcidiaconoCHI,2017-2018,G,24,12.7,2,0.7,1.7,41.5,0.4,1.3,29,0.2,0.3,83.3,1,1.5,0.5,0,0.5,0,0,7.3
470,Mangok MathiangCHA,2017-2018,F,4,5,2,1,1.8,57.1,0,0,0,0,0.3,0,2.5,0,0.3,0,0,0,0,18.08
470,Edmond SumnerIND,2017-2018,PG,1,2,2,1,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,39.93
470,Devin RobinsonWSH,2017-2018,F,1,13,2,1,3,33.3,0,0,0,0,0,0,5,0,1,0,0,0,0,10.54
470,Daniel HamiltonOKC,2017-2018,F,6,4.7,2,0.8,1.8,45.5,0.3,0.8,40,0,0,0,0.8,1.3,0.2,0,0.3,0,0,18.25
470,Justin PattonMIN,2017-2018,C,1,4,2,1,2,50,0,0,0,0,0,0,0,0,1,0,0,0,0,19.88
479,Quincy PondexterCHI,2017-2018,F,23,8.5,2,0.6,2.1,28.6,0.1,1,13.6,0.6,0.7,82.4,1.2,0.4,0.3,0.1,0.5,0,0,4.06
480,Kyle SinglerOKC,2017-2018,F,12,4.9,1.9,0.6,1.8,33.3,0.2,0.4,40,0.6,1.1,53.8,0.8,0.2,0.1,0,0.3,0,0,5.92
481,Derrick Walton Jr.MIA,2017-2018,G,16,9.2,1.8,0.5,1.6,32,0.4,1.1,41.2,0.4,0.4,100,1,1,0.4,0.2,0.1,0,0,11.24
482,Dakari JohnsonOKC,2017-2018,C,31,5.2,1.8,0.7,1.3,56.4,0,0,0,0.4,0.6,55,1.1,0.3,0.2,0.3,0.1,0,0,16.41
483,Marshall PlumleeMIL,2017-2018,C,8,6.5,1.8,0.1,0.4,33.3,0,0,0,1.5,2,75,2.1,0.3,0,0.1,0.4,0,0,10.86
484,DeAndre LigginsNO/MIL,2017-2018,G,58,12.5,1.7,0.7,1.8,37.7,0.3,0.9,35.8,0,0.1,40,1.3,0.8,0.6,0.2,0.3,0,0,5.97
485,Damien WilkinsIND,2017-2018,SG,19,8,1.7,0.7,2.1,33.3,0.2,0.9,22.2,0.2,0.2,75,0.8,0.5,0.1,0.1,0.3,0,0,4.89
486,Joakim NoahNY,2017-2018,C,7,5.7,1.7,0.7,1.4,50,0,0,0,0.3,0.6,50,2,0.6,0.3,0.3,0.6,0,0,15.63
487,Larry Drew IINO/PHI,2017-2018,G,10,7,1.7,0.7,2.4,29.2,0.3,0.9,33.3,0,0,0,0.3,1,0,0,0.3,0,0,2.99
488,Matt Williams Jr.MIA,2017-2018,SG,3,3.7,1.7,0.7,2,33.3,0.3,1.7,20,0,0,0,0.3,0,0,0,0.3,0,0,-0.64
488,Damian JonesGS,2017-2018,C,15,5.9,1.7,0.7,1.5,50,0,0,0,0.2,0.3,60,0.9,0.1,0.1,0.2,0.3,0,0,6.88
490,Furkan KorkmazPHI,2017-2018,SG,14,5.7,1.6,0.6,2,28.6,0.4,1.2,29.4,0.1,0.3,50,0.8,0.3,0.1,0.1,0.1,0,0,3.43
491,James Webb IIIBKN,2017-2018,F,10,12,1.6,0.6,2.4,25,0.4,1.9,21.1,0,0,0,2.4,0.4,0.1,0,0.4,0,0,2.26
492,Richard JeffersonDEN,2017-2018,F,20,8.2,1.5,0.6,1.4,44.4,0.1,0.4,28.6,0.2,0.4,57.1,0.9,0.8,0.1,0.1,0.3,0,0,6.38
492,Andrew BogutLAL,2017-2018,C,24,9,1.5,0.7,1,68,0,0,0,0.1,0.1,100,3.3,0.6,0.2,0.5,0.8,0,0,10.87
492,Jeff WitheyDAL,2017-2018,C,10,3.9,1.5,0.6,1.6,37.5,0.2,1,20,0.1,0.2,50,1,0,0,0.3,0.2,0,0,8.4
492,Alfonzo McKinnieTOR,2017-2018,F,14,3.8,1.5,0.6,1.1,53.3,0.2,0.6,33.3,0.1,0.2,66.7,0.5,0.1,0.1,0.1,0.2,0,0,10.11
492,Joel BolomboyMIL,2017-2018,PF,6,6.3,1.5,0.5,1,50,0,0.2,0,0.5,1,50,1.7,0,0.3,0,0.3,0,0,11.72
492,Vince Shamar HunterMEM,2017-2018,SF,4,1.8,1.5,0.8,1.3,60,0,0,0,0,0,0,0.8,0,0,0.3,0.3,0,0,35.96
498,Thomas BryantLAL,2017-2018,C,15,4.8,1.5,0.5,1.4,38.1,0.1,0.7,10,0.3,0.6,55.6,1.1,0.4,0.1,0.1,0.1,0,0,9.89
499,Marcus Georges-HuntMIN,2017-2018,F,42,5.3,1.4,0.5,1.1,43.8,0.1,0.4,26.7,0.3,0.5,61.9,0.4,0.2,0.1,0,0.1,0,0,6.88
500,Antonius ClevelandATL/DAL,2017-2018,G,17,7.2,1.4,0.5,1.2,38.1,0.2,0.2,75,0.2,0.4,66.7,0.8,0.1,0.4,0.3,0.4,0,0,4.57
501,Tim QuartermanHOU,2017-2018,G,3,4.3,1.3,0.3,1,33.3,0,0.7,0,0.7,0.7,100,1,0.3,0,0,0.7,0,0,2.9
502,Markel BrownHOU,2017-2018,G,4,7.8,1.3,0.5,1.8,28.6,0.3,1.3,20,0,0,0,1.3,0.5,0,0,0.5,0,0,-1.21
503,Omer AsikNO/CHI,2017-2018,C,18,10.1,1.2,0.5,1.2,40.9,0,0,0,0.2,0.7,30.8,2.6,0.2,0.1,0.2,0.5,0,0,3.07
503,Zhou QiHOU,2017-2018,C,18,6.9,1.2,0.3,1.8,18.8,0.1,1.1,10.5,0.4,0.7,66.7,1.2,0.1,0.1,0.8,0.6,0,0,1.9
505,Ike AnigboguIND,2017-2018,C,11,2.7,1.2,0.4,0.8,44.4,0,0,0,0.5,0.5,83.3,0.8,0,0.1,0.3,0.2,0,0,21.58
506,Darrun HilliardSA,2017-2018,G,14,6.8,1.1,0.4,1.4,26.3,0,0.4,0,0.4,0.5,85.7,0.5,0.8,0.1,0,0.3,0,0,3.38
507,Demetrius JacksonPHI/HOU,2017-2018,G,15,5.3,1.1,0.5,1.2,38.9,0.1,0.5,14.3,0.1,0.1,50,0.8,0.6,0.3,0.1,0.7,0,0,5.39
508,Kadeem AllenBOS,2017-2018,G,18,5.9,1.1,0.3,1.2,27.3,0,0.6,0,0.4,0.5,77.8,0.6,0.7,0.2,0.1,0.5,0,0,2.61
509,Alex PoythressIND,2017-2018,F,25,4.2,1,0.4,1,42.3,0.2,0.4,36.4,0,0,0,0.7,0.1,0.1,0,0.1,0,0,7.84
510,Derrick WilliamsLAL,2017-2018,PF,2,4.5,1,0.5,2,25,0,1,0,0,0,0,0.5,0,0,0,0,0,0,-3.1
510,Scotty HopsonDAL,2017-2018,G,1,8,1,0,1,0,0,0,0,1,2,50,0,1,0,0,1,0,0,-4.6
510,Reggie HearnDET,2017-2018,G,3,2.3,1,0.3,0.7,50,0.3,0.7,50,0,0,0,0,0,0,0,0,0,0,13.12
510,Georges NiangUTAH,2017-2018,SF,9,3.6,1,0.4,1.2,36.4,0,0.4,0,0.1,0.2,50,1,0.3,0.2,0,0.3,0,0,9.22
510,Matt CostelloSA,2017-2018,F,4,8,1,0.5,1,50,0,0,0,0,0,0,2.3,0.5,0.5,0.5,0.3,0,0,9.74
510,P.J. DozierOKC,2017-2018,SG,2,1.5,1,0.5,1,50,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,-4.82
516,Jake LaymanPOR,2017-2018,F,35,4.6,1,0.4,1.3,29.8,0.1,0.6,20,0.1,0.1,66.7,0.5,0.3,0.2,0.1,0.1,0,0,4.9
517,D.J. WilsonMIL,2017-2018,F,22,3.2,1,0.4,0.7,56.3,0.1,0.2,40,0,0.1,50,0.5,0.1,0.1,0,0.2,0,0,10.33
518,Tony BradleyUTAH,2017-2018,C,9,3.2,0.9,0.3,1.2,27.3,0,0.1,0,0.2,0.2,100,1.2,0.1,0,0,0,0,0,9.51
519,Julyan StoneCHA,2017-2018,G,23,7.6,0.8,0.3,0.6,46.2,0.3,0.6,46.2,0,0.1,50,1.3,1.1,0.2,0.1,0.3,0,0,7.61
520,Jacob WileyBKN,2017-2018,F,5,6.6,0.8,0.2,0.8,25,0.2,0.4,50,0.2,0.4,50,2.2,0.4,0.2,0,0,0,0,8.16
521,Josh SmithNO,2017-2018,PF,3,4,0.7,0.3,1.3,25,0,0,0,0,0,0,1.3,0,0,0,0,0,0,3.55
521,Jacob PullenPHI,2017-2018,PG,3,2,0.7,0.3,0.7,50,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,-2.22
523,Vander BlueLAL,2017-2018,SG,5,9,0.6,0.2,1,20,0,0.4,0,0.2,0.4,50,0.2,0.6,0.2,0,0.6,0,0,-1.81
524,Udonis HaslemMIA,2017-2018,PF,14,5.1,0.6,0.2,1.1,20,0.1,0.6,12.5,0.1,0.1,50,0.7,0.4,0,0.1,0.1,0,0,1.8
524,Cole AldrichMIN,2017-2018,C,21,2.3,0.6,0.2,0.7,33.3,0,0,0,0.1,0.3,33.3,0.7,0.1,0.1,0,0,0,0,6.05
526,Xavier MunfordMIL,2017-2018,G,6,3.5,0.5,0.2,1,16.7,0,0.3,0,0.2,0.3,50,0.2,0.7,0.2,0,0.3,0,0,-2.04
526,London PerrantesCLE,2017-2018,G,14,4.7,0.5,0.1,0.9,15.4,0,0.2,0,0.2,0.4,60,0.3,0.4,0.1,0.1,0.1,0,0,0.69
528,Charles CookeNO,2017-2018,G,13,2.9,0.5,0.2,1.1,14.3,0.1,0.6,12.5,0.1,0.2,50,0.2,0.1,0.1,0,0.1,0,0,-5.06
529,Nate WoltersUTAH,2017-2018,PG,5,3.8,0.4,0.2,1.2,16.7,0,0,0,0,0,0,0.4,0.2,0,0,0,0,0,-2.83
